,user_id,First Name,Surnam,Gender,state,Age,date_joined,n_dependants,fam_status,income
137436,81986,Diane,Lawrence,Female,North Dakota,49,3/4/2019,3,married,149361
137437,82636,,Owens,Female,Iowa,32,3/4/2019,3,married,67235
137438,85896,Gerald,Joseph,Male,Hawaii,76,3/4/2019,3,married,143725
137439,88849,Douglas,Hensley,Male,Connecticut,43,3/4/2019,0,single,52507
137440,98534,Laura,Ross,Female,Alaska,27,3/4/2019,0,single,70984
137441,99257,Lisa,Armstrong,Female,Georgia,26,3/4/2019,2,married,95016
137442,104653,Ryan,Villalobos,Male,Alabama,74,3/4/2019,1,married,115032
137443,106310,Irene,Dean,Female,New Mexico,36,3/4/2019,3,married,54741
137444,111368,Emily,Elliott,Female,Michigan,26,3/4/2019,3,married,51869
137445,112245,Linda,Barnett,Female,Utah,24,3/4/2019,2,married,59387
137446,113080,Walter,Nunez,Male,Idaho,71,3/4/2019,1,married,93456
137447,120363,Catherine,Browning,Female,Arizona,79,3/4/2019,0,divorced/widowed,69694
137448,123814,Irene,Reyes,Female,Mississippi,75,3/4/2019,2,married,95694
137449,128799,Marilyn,Klein,Female,New Hampshire,76,3/4/2019,1,married,138054
137450,138957,Roy,Harvey,Male,Maryland,60,3/4/2019,3,married,154615
137451,143794,Philip,Patrick,Male,New Jersey,53,3/4/2019,1,married,99022
137452,145762,Barbara,Preston,Female,Arkansas,70,3/4/2019,0,divorced/widowed,124105
137453,147854,Cynthia,Hall,Female,California,35,3/4/2019,1,married,54492
137454,157104,Peter,Hunt,Male,New Hampshire,25,3/4/2019,1,married,93295
137455,158200,Rebecca,Tran,Female,West Virginia,49,3/4/2019,2,married,37012
137456,158315,,Nicholson,Female,Georgia,76,3/4/2019,2,married,93961
137457,161221,Steve,Kramer,Male,Florida,61,3/4/2019,1,married,42839
137458,169991,Harry,Matthews,Male,Delaware,75,3/4/2019,2,married,97486
137459,176664,Rose,Whitehead,Female,Wyoming,81,3/4/2019,0,divorced/widowed,92500
137460,184731,Ann,Suarez,Female,District of Columbia,53,3/4/2019,2,married,106886
137461,185979,Sandra,Blankenship,Female,Maryland,43,3/4/2019,0,single,133003
137462,188160,Roberto,Dominguez,Male,Montana,49,3/4/2019,2,married,158786
137463,197617,Shawn,Moore,Male,Tennessee,46,3/4/2019,3,married,110733
137464,199169,Jacqueline,Molina,Female,Illinois,64,3/4/2019,2,married,162024
137465,145831,Harold,Zavala,Male,Nebraska,62,3/4/2019,2,married,160245
137466,32883,Sarah,Oliver,Female,Pennsylvania,59,3/4/2019,1,married,86961
137467,173044,Jose,Castaneda,Male,Alabama,23,3/4/2019,0,single,58522
137468,61044,Jacqueline,Roach,Female,Washington,59,3/4/2019,3,married,91529
137469,98344,Steve,Rogers,Male,Iowa,57,3/4/2019,2,married,119312
137470,14291,Randy,Galindo,Male,Georgia,74,3/4/2019,1,married,145678
137471,87932,Todd,Massey,Male,Delaware,23,3/4/2019,3,married,95679
137472,100606,Rose,Stout,Female,Massachusetts,41,3/4/2019,1,married,154181
137473,174342,Carl,Benton,Male,New Hampshire,51,3/4/2019,2,married,38723
137474,24065,Steven,Macdonald,Male,Texas,58,3/4/2019,0,single,137316
137475,47792,Barbara,Harrington,Female,California,73,3/4/2019,0,divorced/widowed,104297
137476,48168,Stephen,Hubbard,Male,New Hampshire,53,3/4/2019,3,married,111012
137477,67322,Matthew,Hurley,Male,Alaska,64,3/4/2019,3,married,32130
137478,71816,,Obrien,Male,Delaware,27,3/4/2019,1,married,95592
137479,124871,Ralph,Huffman,Male,Nevada,26,3/4/2019,3,married,69145
137480,170070,Donald,Delarosa,Male,Minnesota,71,3/4/2019,1,married,92911
137481,36835,Amy,Ware,Female,Idaho,76,3/4/2019,2,married,137656
137482,64612,,Hampton,Female,Vermont,38,3/4/2019,0,single,95653
137483,9508,Jesse,Day,Male,Nebraska,29,3/4/2019,3,married,97967
137484,13135,Kimberly,Roth,Female,North Carolina,45,3/4/2019,2,married,107508
137485,20610,Diana,Moody,Female,Colorado,65,3/4/2019,3,married,106908
137486,47418,Adam,Castro,Male,Pennsylvania,68,3/4/2019,2,married,168972
137487,53064,Ralph,Randall,Male,New Hampshire,51,3/4/2019,0,single,162842
137488,89184,Jessica,Yang,Female,Minnesota,77,3/4/2019,3,married,45143
137489,119893,Clarence,Carter,Male,Tennessee,78,3/4/2019,0,divorced/widowed,166582
137490,131951,Clarence,Wolf,Male,Illinois,46,3/4/2019,1,married,111371
137491,144630,Ruby,Miller,Female,Utah,59,3/4/2019,1,married,129407
137492,159533,Larry,Tang,Male,California,71,3/4/2019,3,married,122539
137493,170393,Peter,Pittman,Male,Alaska,41,3/4/2019,2,married,99176
137494,192390,Kimberly,Roth,Female,Kentucky,56,3/4/2019,3,married,97506
137495,194923,Patricia,Potts,Female,Alabama,40,3/4/2019,1,married,58169
137496,202247,Kathy,Gordon,Female,Oregon,33,3/4/2019,3,married,100408
137497,204272,Harry,Baxter,Male,Kansas,51,3/4/2019,0,single,65678
137498,204930,,Davila,Female,Hawaii,31,3/4/2019,3,married,80069
137499,6139,Harry,Matthews,Male,Louisiana,39,3/4/2019,3,married,93235
137500,11422,Jeremy,Mathis,Male,West Virginia,33,3/4/2019,3,married,81846
137501,56599,Charles,Cox,Male,Rhode Island,58,3/4/2019,1,married,145258
137502,57539,Justin,Carson,Male,Georgia,39,3/4/2019,2,married,78918
137503,125537,Philip,Mullen,Male,New Mexico,25,3/4/2019,3,married,67039
137504,126857,Aaron,Doyle,Male,Maine,42,3/4/2019,2,married,113017
137505,157734,Nicole,Conrad,Male,South Dakota,37,3/4/2019,1,married,98664
137506,8629,Billy,Quintero,Male,Florida,18,3/4/2019,1,living with parents and siblings,94098
137507,145838,Sean,Osborne,Male,North Dakota,31,3/4/2019,3,married,35231
137508,36133,Amanda,Roy,Female,New Jersey,63,3/4/2019,2,married,98823
137509,80375,Stephen,Hubbard,Male,Wisconsin,29,3/4/2019,1,married,80896
137510,86637,Kathleen,Griffin,Female,Pennsylvania,25,3/4/2019,2,married,39472
137511,112800,Johnny,Griffith,Male,Pennsylvania,72,3/4/2019,1,married,111471
137512,70979,Dorothy,Oneal,Female,Missouri,46,3/4/2019,3,married,119459
137513,153460,Joseph,Villarreal,Male,Alabama,47,3/4/2019,0,single,113859
137514,160198,Christopher,Velazquez,Male,Connecticut,62,3/4/2019,3,married,80146
137515,187818,Ashley,Marshall,Female,Minnesota,70,3/4/2019,2,married,99150
137516,194662,Victor,Guzman,Male,Vermont,65,3/4/2019,3,married,164472
137517,196395,Joseph,Durham,Male,Utah,18,3/4/2019,1,living with parents and siblings,55936
137518,6048,Irene,Holmes,Female,Ohio,21,3/4/2019,2,living with parents and siblings,73020
137519,7342,Joyce,Randolph,Female,West Virginia,74,3/4/2019,2,married,110654
137520,9668,James,Glenn,Male,North Dakota,55,3/4/2019,1,married,149479
137521,33653,Scott,Webster,Male,Texas,70,3/4/2019,0,divorced/widowed,36190
137522,46572,Kathy,Bell,Female,District of Columbia,51,3/4/2019,1,married,120410
137523,65986,,Morse,Male,Tennessee,30,3/4/2019,0,single,88631
137524,74637,Walter,Park,Male,New Hampshire,39,3/4/2019,0,single,87419
137525,111443,Marilyn,Lyons,Female,Delaware,78,3/4/2019,3,married,34574
137526,150440,Jesse,Bravo,Male,South Carolina,64,3/4/2019,3,married,92057
137527,161328,Jeremy,Hines,Male,Indiana,53,3/4/2019,0,single,50333
137528,127631,Philip,Vargas,Male,North Dakota,25,3/4/2019,0,single,72014
137529,2931,Marie,Crawford,Female,New Hampshire,80,3/4/2019,3,married,36648
137530,118273,Nicole,Conrad,Male,Arkansas,73,3/4/2019,0,divorced/widowed,121411
137531,136959,Larry,Andrade,Male,New Hampshire,50,3/4/2019,3,married,99842
137532,176269,Norma,Chapman,Female,Idaho,51,3/4/2019,3,married,96945
137533,19377,Jane,Dyer,Female,Washington,46,3/4/2019,3,married,151181
137534,30681,Phyllis,Cervantes,Female,Ohio,45,3/4/2019,1,married,132147
137535,60081,Matthew,Chan,Male,Arizona,29,3/4/2019,3,married,67087
137536,65837,Jerry,Brown,Male,Virginia,23,3/4/2019,1,married,74739
137537,94216,Samuel,Moyer,Male,Louisiana,73,3/4/2019,3,married,123164
137538,115305,Judy,Vance,Female,Utah,54,3/4/2019,3,married,100958
137539,122473,Janice,Hughes,Female,Nebraska,25,3/4/2019,2,married,94397
137540,128769,Clarence,Velasquez,Male,Utah,42,3/4/2019,1,married,153355
137541,136939,Paul,Arellano,Male,Arkansas,70,3/4/2019,3,married,111827
137542,189041,Wayne,Velez,Male,Michigan,52,3/4/2019,2,married,56625
137543,199554,,Page,Female,South Dakota,24,3/4/2019,1,married,72040
137544,201471,Katherine,Mathews,Female,Montana,80,3/4/2019,2,married,89661
137545,121412,Todd,Frazier,Male,Oregon,62,3/4/2019,1,married,105807
137546,174562,Bruce,Campbell,Male,Rhode Island,68,3/4/2019,0,divorced/widowed,148715
137547,186465,Alice,Winters,Female,District of Columbia,72,3/4/2019,0,divorced/widowed,97335
137548,14058,Jimmy,Cobb,Male,Maryland,63,3/4/2019,1,married,143642
137549,61046,Ruby,Walls,Female,Wisconsin,41,3/4/2019,3,married,45418
137550,176059,,Truong,Male,Connecticut,26,3/4/2019,1,married,57991
137551,17550,Bobby,Reed,Male,Colorado,54,3/4/2019,3,married,41698
137552,97464,Bobby,Pruitt,Male,Arizona,55,3/4/2019,0,single,105215
137553,7198,Philip,Duran,Male,Connecticut,66,3/4/2019,3,married,57763
137554,18875,Anthony,Benitez,Male,California,44,3/4/2019,2,married,124207
137555,82214,Henry,Singh,Male,Alaska,72,3/4/2019,3,married,142562
137556,204138,Debra,Robles,Female,Minnesota,33,3/4/2019,3,married,84899
137557,129827,Bruce,Campbell,Male,Oregon,78,3/4/2019,2,married,103831
137558,149389,Bobby,Contreras,Male,Florida,55,3/4/2019,1,married,150641
137559,166391,Fred,Bartlett,Male,North Dakota,48,3/4/2019,1,married,161572
137560,19245,Harry,Patel,Male,Kentucky,35,3/4/2019,2,married,178648
137561,56786,Robin,Mcdowell,Male,Nevada,63,3/4/2019,0,divorced/widowed,161558
137562,158588,Douglas,Smith,Male,North Dakota,67,3/4/2019,3,married,147817
137563,191434,Marilyn,Pearson,Female,Oklahoma,29,3/4/2019,2,married,80306
137564,100431,Joseph,Villarreal,Male,Hawaii,24,3/4/2019,0,single,76956
137565,18163,Michael,Gallagher,Male,Connecticut,51,3/4/2019,1,married,36118
137566,132681,Richard,Gregory,Male,Ohio,63,3/4/2019,0,divorced/widowed,65751
137567,124109,Jean,King,Female,New Mexico,61,3/4/2019,1,married,132365
137568,138983,Jennifer,Kennedy,Female,Delaware,28,3/4/2019,1,married,53600
137569,122824,Doris,Mckee,Female,Iowa,55,3/4/2019,3,married,156214
137570,21063,,Parks,Male,Wyoming,41,3/4/2019,3,married,129526
137571,143913,Matthew,Riley,Male,South Dakota,81,3/4/2019,3,married,134664
137572,51889,Diana,Jackson,Female,Nebraska,68,3/4/2019,3,married,94804
137573,78772,Jeremy,Willis,Male,North Carolina,68,3/4/2019,0,divorced/widowed,48142
137574,85432,Christina,Friedman,Female,Connecticut,21,3/4/2019,2,living with parents and siblings,52476
137575,35469,Kathy,Bell,Female,New Hampshire,51,3/4/2019,1,married,49266
137576,104662,Martin,Wiley,Male,Florida,80,3/4/2019,1,married,165307
137577,179350,Jessica,Fox,Female,Massachusetts,47,3/4/2019,3,married,134707
137578,110914,Frances,Collier,Female,Rhode Island,26,3/4/2019,2,married,30945
137579,185264,,Daniels,Female,Oregon,80,3/5/2019,3,married,39385
137580,204754,Gloria,Cantrell,Female,Rhode Island,44,3/5/2019,3,married,154493
137581,201249,Virginia,Mccormick,Female,Arizona,30,3/5/2019,0,single,27044
137582,1924,Anna,Ballard,Female,Mississippi,58,3/5/2019,3,married,118675
137583,4091,Carolyn,Kelley,Female,Georgia,78,3/5/2019,1,married,106084
137584,7659,Juan,Sampson,Male,District of Columbia,28,3/5/2019,1,married,52383
137585,8112,Gloria,Haynes,Female,Arizona,42,3/5/2019,3,married,167937
137586,8548,Lori,Watts,Female,Oklahoma,62,3/5/2019,2,married,52332
137587,11814,Lillian,Black,Female,Maryland,77,3/5/2019,0,divorced/widowed,128220
137588,16125,Stephen,Hubbard,Male,District of Columbia,24,3/5/2019,1,married,92396
137589,26120,Brandon,Cantu,Male,Delaware,31,3/5/2019,1,married,54879
137590,27762,Jeremy,Schultz,Male,Kentucky,53,3/5/2019,0,single,103074
137591,29201,Randy,Bruce,Male,North Dakota,73,3/5/2019,1,married,117785
137592,32075,Alan,Lam,Male,Virginia,66,3/5/2019,3,married,57404
137593,42221,Sarah,Barker,Female,Texas,27,3/5/2019,2,married,96652
137594,44053,Donald,Delarosa,Male,Rhode Island,22,3/5/2019,1,married,73166
137595,48998,Steven,Macdonald,Male,Missouri,38,3/5/2019,1,married,76342
137596,55657,Daniel,Luna,Male,Iowa,73,3/5/2019,1,married,124948
137597,63561,Samuel,Booth,Male,Indiana,25,3/5/2019,2,married,59508
137598,65919,Theresa,Scott,Female,New York,35,3/5/2019,3,married,70729
137599,66547,James,Guevara,Male,Tennessee,33,3/5/2019,0,single,62895
137600,69059,Clarence,Wolf,Male,California,63,3/5/2019,3,married,103606
137601,73480,Tom,White,Male,Rhode Island,55,3/5/2019,1,married,97939
137602,100694,Tina,Simmons,Female,Maine,63,3/5/2019,3,married,33640
137603,102835,Louise,Leal,Female,Louisiana,60,3/5/2019,1,married,93797
137604,102903,Russell,Henderson,Male,Minnesota,36,3/5/2019,1,married,82418
137605,106175,Harold,Mcclain,Male,Texas,34,3/5/2019,0,single,67489
137606,109800,,Mason,Female,Washington,66,3/5/2019,1,married,109962
137607,116051,Margaret,Dunlap,Female,New Mexico,28,3/5/2019,2,married,73317
137608,121575,Kimberly,Monroe,Female,South Dakota,22,3/5/2019,0,single,77203
137609,133865,Jennifer,Cordova,Female,South Carolina,50,3/5/2019,3,married,115911
137610,133908,Jeffrey,Burch,Male,Maryland,79,3/5/2019,3,married,147907
137611,134116,,Ingram,Female,Mississippi,49,3/5/2019,1,married,138421
137612,138478,Amy,Gibbs,Female,Idaho,43,3/5/2019,3,married,165244
137613,147634,Jacqueline,Arroyo,Female,Rhode Island,52,3/5/2019,3,married,78236
137614,163549,Lois,Weaver,Female,Tennessee,81,3/5/2019,3,married,101009
137615,171724,,Morton,Female,Connecticut,68,3/5/2019,0,divorced/widowed,159760
137616,177146,Janet,Lester,Female,Nevada,25,3/5/2019,3,married,64432
137617,183049,John,Sullivan,Male,Florida,61,3/5/2019,2,married,162457
137618,187418,Justin,Zamora,Male,Texas,38,3/5/2019,1,married,76083
137619,190211,Janice,Drake,Female,Oregon,40,3/5/2019,1,married,61526
137620,22163,Kenneth,Wolfe,Male,North Dakota,19,3/5/2019,2,living with parents and siblings,95910
137621,35516,Robert,Schroeder,Male,Maine,24,3/5/2019,0,single,63949
137622,134495,Sara,Mckenzie,Female,Delaware,26,3/5/2019,0,single,86630
137623,393,Diane,Valenzuela,Female,Minnesota,73,3/5/2019,2,married,122588
137624,16721,Antonio,Nolan,Male,Texas,81,3/5/2019,2,married,155115
137625,37515,Russell,Henderson,Male,Ohio,23,3/5/2019,0,single,68020
137626,63699,James,Hunter,Male,Wyoming,78,3/5/2019,1,married,78062
137627,80796,Debra,Marks,Female,Hawaii,81,3/5/2019,1,married,94219
137628,141567,Amy,Gibbs,Female,South Dakota,64,3/5/2019,3,married,96676
137629,190377,Dorothy,Oneal,Female,Utah,58,3/5/2019,0,single,126879
137630,24129,Cynthia,Bass,Female,Colorado,39,3/5/2019,0,single,68995
137631,30532,Marilyn,Pearson,Female,Massachusetts,56,3/5/2019,3,married,49282
137632,36209,Clarence,Harper,Male,Wisconsin,50,3/5/2019,0,single,113700
137633,80663,Kimberly,Pierce,Female,Oregon,67,3/5/2019,0,divorced/widowed,160739
137634,86759,Albert,Thornton,Male,Delaware,23,3/5/2019,1,married,95561
137635,143171,Sarah,Sharp,Female,Illinois,18,3/5/2019,0,single,78185
137636,173726,Amy,Hammond,Female,Maine,72,3/5/2019,2,married,33147
137637,179089,Stephen,Murillo,Male,North Carolina,48,3/5/2019,2,married,83680
137638,170317,Sarah,Lu,Female,North Carolina,64,3/5/2019,3,married,74034
137639,181220,Scott,Ramirez,Male,Kansas,50,3/5/2019,3,married,169809
137640,8878,Kathleen,Griffin,Female,Arkansas,23,3/5/2019,0,single,60777
137641,20193,,Ingram,Female,Washington,74,3/5/2019,3,married,137687
137642,25203,Patricia,Cole,Female,District of Columbia,27,3/5/2019,0,single,44153
137643,25224,Justin,Hail,Male,Ohio,44,3/5/2019,3,married,119688
137644,43204,Randy,Hess,Male,Connecticut,75,3/5/2019,2,married,115290
137645,44708,Irene,Lynn,Female,Oregon,71,3/5/2019,2,married,155663
137646,57678,Sharon,Maxwell,Female,Washington,69,3/5/2019,2,married,139212
137647,112797,Joshua,Leon,Male,Minnesota,68,3/5/2019,0,divorced/widowed,92315
137648,123097,Johnny,Bailey,Male,Massachusetts,18,3/5/2019,1,living with parents and siblings,73181
137649,155815,Martin,Wiley,Male,Florida,52,3/5/2019,0,single,164999
137650,159496,Victor,Rose,Male,Louisiana,25,3/5/2019,2,married,58288
137651,174536,Jesse,Bowman,Male,Illinois,28,3/5/2019,2,married,96857
137652,176390,Sandra,Trejo,Female,Oregon,42,3/5/2019,3,married,169607
137653,177247,Margaret,Dunlap,Female,Nebraska,43,3/5/2019,2,married,127136
137654,186089,Karen,Berg,Female,South Carolina,38,3/5/2019,1,married,97282
137655,194415,Rose,Stout,Female,Arizona,53,3/5/2019,0,single,120644
137656,197916,Maria,Jarvis,Female,Minnesota,20,3/5/2019,2,living with parents and siblings,81900
137657,205891,Irene,Combs,Female,Arkansas,76,3/5/2019,2,married,35169
137658,74239,,Gilbert,Male,Massachusetts,28,3/5/2019,1,married,72361
137659,128549,Billy,Quintero,Male,North Dakota,69,3/5/2019,0,divorced/widowed,163151
137660,4302,Jeremy,Taylor,Male,Kentucky,24,3/5/2019,1,married,67757
137661,83541,Katherine,Abbott,Female,Arizona,51,3/5/2019,3,married,147119
137662,41966,Shawn,Moore,Male,Texas,38,3/5/2019,0,single,96575
137663,57357,Rose,Mccann,Female,Maryland,74,3/5/2019,1,married,35821
137664,99633,Rachel,Ortiz,Female,Ohio,21,3/5/2019,2,living with parents and siblings,84601
137665,114013,Janet,Woodard,Female,North Carolina,68,3/5/2019,3,married,94507
137666,114945,Kelly,Petersen,Female,South Dakota,58,3/5/2019,3,married,128669
137667,115049,Virginia,Mccormick,Female,Texas,49,3/5/2019,3,married,155295
137668,203321,Christine,Glover,Female,Michigan,75,3/5/2019,1,married,138073
137669,114235,Michelle,Hayes,Female,Vermont,19,3/5/2019,1,living with parents and siblings,72607
137670,116627,Ann,Gilmore,Female,South Carolina,59,3/5/2019,0,single,128464
137671,117293,Christine,Le,Female,Texas,64,3/5/2019,0,divorced/widowed,119693
137672,166520,John,Sullivan,Male,California,26,3/5/2019,3,married,156921
137673,25180,Carlos,Fleming,Male,Mississippi,21,3/5/2019,1,living with parents and siblings,69998
137674,43815,Russell,Chambers,Male,Colorado,21,3/5/2019,1,living with parents and siblings,44672
137675,51860,Beverly,Nelson,Female,Texas,71,3/5/2019,1,married,68073
137676,54059,Nancy,Whitaker,Female,Wisconsin,46,3/5/2019,0,single,66941
137677,100652,Doris,James,Female,North Dakota,21,3/5/2019,0,single,95090
137678,107593,Brenda,Bernal,Female,Massachusetts,30,3/5/2019,1,married,66334
137679,108938,Cynthia,Noble,Female,Alaska,61,3/5/2019,3,married,150947
137680,143615,Bobby,Contreras,Male,Wisconsin,24,3/5/2019,3,married,62884
137681,9925,Laura,Ross,Female,Oklahoma,19,3/5/2019,2,living with parents and siblings,52364
137682,12717,Karen,Berg,Female,Kentucky,22,3/5/2019,2,married,55478
137683,19167,Harry,Patel,Male,South Dakota,25,3/5/2019,2,married,94867
137684,70257,Sean,Freeman,Male,Ohio,19,3/5/2019,3,living with parents and siblings,177742
137685,86004,Nicole,Conrad,Male,Kentucky,48,3/5/2019,1,married,109496
137686,120084,Rachel,Houston,Female,Ohio,22,3/5/2019,1,married,65235
137687,121271,Ryan,Hendricks,Male,Texas,28,3/5/2019,3,married,43517
137688,149347,Jane,Dyer,Female,Louisiana,49,3/5/2019,1,married,111827
137689,172267,Anne,Dorsey,Female,Rhode Island,57,3/5/2019,0,single,131730
137690,174326,Ann,Beasley,Female,Delaware,30,3/5/2019,1,married,93881
137691,183958,Rose,Rollins,Female,Alabama,40,3/5/2019,3,married,98311
137692,184753,Shawn,Villa,Male,Oklahoma,52,3/5/2019,0,single,124382
137693,55213,Kathleen,Trevino,Female,Oklahoma,35,3/5/2019,2,married,57715
137694,117177,Ralph,Austin,Male,Ohio,32,3/5/2019,3,married,84851
137695,204189,Andrew,Booker,Male,Minnesota,80,3/5/2019,2,married,114800
137696,123050,Mark,Neal,Male,Missouri,73,3/5/2019,1,married,158970
137697,84163,,Parks,Male,Idaho,41,3/5/2019,1,married,142782
137698,69375,Nicholas,Gross,Male,Indiana,51,3/5/2019,3,married,77963
137699,11688,Roger,Rivera,Male,District of Columbia,57,3/5/2019,2,married,58496
137700,21406,Rose,Simon,Female,Mississippi,78,3/5/2019,0,divorced/widowed,112331
137701,103099,Sharon,Zhang,Female,North Carolina,48,3/5/2019,1,married,149605
137702,19630,Howard,Clarke,Male,Vermont,66,3/5/2019,0,divorced/widowed,166970
137703,41452,Elizabeth,Steele,Female,Rhode Island,53,3/5/2019,0,single,166562
137704,109238,Bonnie,Raymond,Female,Virginia,38,3/5/2019,3,married,55959
137705,149561,Ashley,Shaffer,Female,North Dakota,75,3/5/2019,0,divorced/widowed,58209
137706,192959,Roger,Ferguson,Male,New Mexico,68,3/5/2019,2,married,104966
137707,111498,Linda,Ali,Female,Hawaii,38,3/5/2019,1,married,100934
137708,135482,Henry,Kemp,Male,New Mexico,37,3/5/2019,0,single,59695
137709,33249,Jeremy,Willis,Male,Washington,46,3/5/2019,2,married,100718
137710,105389,Kathy,Avila,Female,Nevada,55,3/5/2019,0,single,104851
137711,45433,,Mcintyre,Female,Tennessee,56,3/5/2019,1,married,55773
137712,65330,Richard,Farmer,Male,Wisconsin,41,3/5/2019,1,married,158303
137713,52510,Marilyn,Pearson,Female,Oklahoma,74,3/5/2019,0,divorced/widowed,140880
137714,48012,Antonio,Gibson,Male,Montana,28,3/5/2019,2,married,62434
137715,163635,Marilyn,Haley,Female,New York,48,3/5/2019,1,married,97217
137716,126381,Ashley,Marshall,Female,Arizona,69,3/5/2019,1,married,124139
137717,92685,Deborah,Farrell,Female,Kentucky,65,3/5/2019,0,divorced/widowed,33919
137718,127828,Louise,Hogan,Female,Nebraska,44,3/5/2019,0,single,98092
137719,89827,Harry,Short,Male,Iowa,21,3/5/2019,3,living with parents and siblings,84417
137720,132663,,Patterson,Male,Hawaii,44,3/5/2019,3,married,41837
137721,76401,Shawn,Wood,Male,Arizona,34,3/5/2019,3,married,93100
137722,55212,Harold,Pitts,Male,Ohio,78,3/5/2019,3,married,108126
137723,131253,Benjamin,Parsons,Male,Ohio,25,3/5/2019,2,married,36675
137724,25705,Kelly,Petersen,Female,Alabama,64,3/5/2019,2,married,139122
137725,113283,Clarence,Velasquez,Male,Hawaii,42,3/5/2019,0,single,164980
137726,14566,Kelly,Petersen,Female,Oklahoma,79,3/6/2019,2,married,99276
137727,93243,Sarah,Buchanan,Female,Indiana,47,3/6/2019,0,single,100372
137728,123169,,Dawson,Female,Arkansas,46,3/6/2019,0,single,31833
137729,163036,Michael,Lozano,Male,Rhode Island,39,3/6/2019,3,married,80758
137730,166251,Frances,Nixon,Female,South Dakota,18,3/6/2019,1,living with parents and siblings,60933
137731,170522,Julia,Knapp,Female,North Dakota,76,3/6/2019,0,divorced/widowed,31061
137732,189813,Ruby,Burton,Female,South Dakota,30,3/6/2019,2,married,58085
137733,19160,Arthur,Silva,Male,Michigan,60,3/6/2019,1,married,155762
137734,41526,Justin,Hail,Male,Hawaii,72,3/6/2019,1,married,113020
137735,50729,John,Holloway,Male,Michigan,54,3/6/2019,3,married,84363
137736,68576,Kevin,Ramsey,Male,Oregon,60,3/6/2019,1,married,100174
137737,77391,Lois,Lee,Female,New Hampshire,58,3/6/2019,3,married,155344
137738,4166,Raymond,Shah,Male,Michigan,69,3/6/2019,3,married,47566
137739,6846,Brandon,Mata,Male,Hawaii,71,3/6/2019,1,married,45520
137740,7723,Robert,Herman,Male,Nebraska,32,3/6/2019,0,single,55020
137741,10189,Dorothy,Oneal,Female,Rhode Island,71,3/6/2019,2,married,97513
137742,10748,Earl,Pace,Male,Missouri,23,3/6/2019,2,married,98281
137743,19631,Brenda,Bernal,Female,Virginia,80,3/6/2019,0,divorced/widowed,109162
137744,21919,Amanda,Hodge,Female,Rhode Island,69,3/6/2019,0,divorced/widowed,117999
137745,26356,Sandra,Garza,Female,Rhode Island,56,3/6/2019,0,single,131611
137746,30652,Bonnie,Raymond,Female,Alabama,18,3/6/2019,0,single,53238
137747,31417,,Delgado,Female,Alabama,63,3/6/2019,0,divorced/widowed,147621
137748,32981,Denise,Harmon,Female,Michigan,69,3/6/2019,1,married,118668
137749,36821,Ruby,Bates,Female,Wisconsin,26,3/6/2019,0,single,85904
137750,37063,Adam,Villanueva,Male,Mississippi,52,3/6/2019,0,single,112907
137751,40609,Roger,Casey,Male,Idaho,46,3/6/2019,1,married,107973
137752,45500,Joe,Lugo,Male,Delaware,71,3/6/2019,0,divorced/widowed,150297
137753,47059,Carol,Soto,Female,Mississippi,36,3/6/2019,1,married,44354
137754,48489,,Skinner,Female,Pennsylvania,73,3/6/2019,1,married,111071
137755,50935,Norma,Porter,Female,Mississippi,69,3/6/2019,3,married,101364
137756,52824,Shirley,Harrison,Female,Pennsylvania,52,3/6/2019,2,married,75612
137757,53267,Justin,Branch,Male,Nevada,52,3/6/2019,2,married,96092
137758,57994,Kathryn,Hull,Female,Connecticut,78,3/6/2019,2,married,113554
137759,68270,Russell,Chambers,Male,Oregon,67,3/6/2019,0,divorced/widowed,93873
137760,71271,Rachel,Torres,Female,New Hampshire,37,3/6/2019,0,single,69153
137761,75404,Carl,Horn,Male,New Mexico,39,3/6/2019,0,single,30363
137762,76482,Elizabeth,Tapia,Female,Maryland,30,3/6/2019,3,married,59907
137763,84735,Brenda,Bernal,Female,New Hampshire,28,3/6/2019,0,single,52696
137764,85376,Alice,Winters,Female,Alaska,78,3/6/2019,1,married,157558
137765,86857,Russell,Holt,Male,Arkansas,76,3/6/2019,2,married,144528
137766,101531,Howard,Olson,Male,South Carolina,41,3/6/2019,1,married,32199
137767,110366,Cynthia,Macias,Female,Alaska,60,3/6/2019,0,divorced/widowed,121958
137768,111608,Jonathan,Knight,Male,Maine,76,3/6/2019,1,married,66552
137769,117966,Bobby,Navarro,Male,Arizona,24,3/6/2019,2,married,63133
137770,126162,Justin,Carson,Male,Pennsylvania,55,3/6/2019,3,married,129317
137771,128359,Donna,Martin,Female,Tennessee,28,3/6/2019,1,married,51439
137772,130717,Russell,Holt,Male,Arkansas,62,3/6/2019,3,married,108730
137773,133057,Melissa,Ayers,Female,West Virginia,53,3/6/2019,1,married,47302
137774,134332,Douglas,Hensley,Male,West Virginia,31,3/6/2019,2,married,70887
137775,142140,Louis,Clayton,Male,Arizona,60,3/6/2019,3,married,47278
137776,143126,Jane,Salazar,Female,Maine,56,3/6/2019,2,married,78666
137777,147023,Carl,Salgado,Male,South Carolina,59,3/6/2019,0,single,162979
137778,150924,Paula,Stuart,Female,Indiana,73,3/6/2019,2,married,110366
137779,156018,Christopher,Barnes,Male,District of Columbia,19,3/6/2019,1,living with parents and siblings,66997
